,Latex formula,English translation 1,English translation 2,English translation 3,English translation 4,English translation 5,English translation 6,English translation 7,English translation 8,English translation 9,English translation 10
994,( ( \large { a } ) \& ( \small { d } ) ) \vee ( ( \sim ( \large { a } ) ) \& ( \sim ( \small { d } ) ) ),at least one of these holds : \item a is large and d is small \item a is not large and d is not small,0,0,0,0,0,0,0,0,0
995,( ( ( a \in cube ) \vee ( c \in cube ) ) \vee ( c \in cube ) ) \vee ( e \in cube ),"a is a cube , c is a cube , c is a cube or e is a cube",0,0,0,0,0,0,0,0,0
996,( \small { c } ) \supset \leftOf { a } { c },"if c is small , then a is left of c",0,0,0,0,0,0,0,0,0
997,( \backOf { d } { e } ) \vee ( ( e \in tetrahedron ) \& ( \large { e } ) ),at least one of these holds : \item d is in back of e \item e is a tetahedron and e is large,0,0,0,0,0,0,0,0,0
998,\sim ( ( \sim ( ( \large { a } ) \vee ( \large { e } ) ) ) \supset \sim ( ( \larger { a } { c } ) \& ( \larger { e } { c } ) ) ),"it is not the case that if it is not the case that a or e is large , then it is not the case that a and e are larger than c",0,0,0,0,0,0,0,0,0
999,\sim ( \sim ( ( ( a \in cube ) \vee ( c \in cube ) ) \vee ( e \in cube ) ) ),"it is not the case that it is not the case that a is a cube , c is a cube or e is a cube",0,0,0,0,0,0,0,0,0
1000,( \sim ( ( \leftOf { b } { e } ) \& ( \rightOf { b } { c } ) ) ) \supset \sim ( \rightOf { c } { d } ),"if it is not the case that b is left of e and right of c , then c is not right of d",0,0,0,0,0,0,0,0,0
1001,( ( b \in dodec ) \& ( \sim ( \frontOf { b } { d } ) ) ) \supset ( \sim ( \backOf { b } { d } ) ) \& ( \sim ( \frontOf { b } { d } ) ),"if b is a dodecagon and b is not in front of d , then b is not in back of d and b is not in front of d",0,0,0,0,0,0,0,0,0
1002,( ( \backOf { c } { a } ) \supset \frontOf { c } { e } ) \& ( \backOf { c } { a } ),"all these hold : \item if c is in back of a , then c is in front of e \item c is in back of a",0,0,0,0,0,0,0,0,0
1003,( ( \larger { b } { a } ) \supset \larger { b } { e } ) \& ( \larger { b } { a } ),"all these hold : \item if b is larger than a , then b is larger than e \item b is larger than a",0,0,0,0,0,0,0,0,0
1004,( ( ( a \in cube ) \vee ( c \in cube ) ) \vee ( e \in cube ) ) \& ( ( ( a \in cube ) \vee ( c \in cube ) ) \vee ( e \in cube ) ),"all these hold : \item a is a cube , c is a cube or e is a cube \item a is a cube , c is a cube or e is a cube",0,0,0,0,0,0,0,0,0
1005,( \sim ( \frontOf { b } { d } ) ) \supset ( b \in dodec ) \supset ( \sim ( \backOf { b } { d } ) ) \& ( \sim ( \frontOf { b } { d } ) ),"if b is not in front of d , then if b is a dodecagon , then b is not in back of d and b is not in front of d",0,0,0,0,0,0,0,0,0
1006,( ( e \in tetrahedron ) \& ( \large { e } ) ) \vee ( ( \sim ( ( e \in tetrahedron ) \& ( \large { e } ) ) ) \& ( \frontOf { e } { d } ) ),at least one of these holds : \item e is a tetahedron and e is large \item it is not the case that e is a tetahedron and e is large and e is in front of d,0,0,0,0,0,0,0,0,0
1007,\sim ( ( \sim ( \backOf { c } { a } ) ) \vee ( \sim ( \frontOf { c } { e } ) ) ),it is not the case that c is not in back of a or c is not in front of e,0,0,0,0,0,0,0,0,0
1008,\sim ( ( \sim ( \frontOf { a } { b } ) ) \& ( a \in tetrahedron ) ),it is not the case that a is not in front of b and a is a tetahedron,0,0,0,0,0,0,0,0,0
1009,\sim ( ( \sim ( \sameSize { d } { b } ) ) \& ( \sameShape { d } { b } ) ),it is not the case that d is not the same size as b and d is the same shape as b,0,0,0,0,0,0,0,0,0
1010,\sim ( ( \sim ( c \in tetrahedron ) ) \& ( \sim ( b \in cube ) ) ),it is not the case that c is not a tetahedron and b is not a cube,0,0,0,0,0,0,0,0,0
1011,\sim ( ( \sim ( e \in cube ) ) \& ( \sim ( ( \large { b } ) \vee ( \large { d } ) ) ) ),it is not the case that e is not a cube and it is not the case that b or d is large,0,0,0,0,0,0,0,0,0
1012,\sim ( ( ( \sim ( ( \sim ( a \in tetrahedron ) ) \& ( \sim ( c \in tetrahedron ) ) ) ) \& ( \sim ( b \in cube ) ) ) \& ( \sim ( d \in cube ) ) ),"it is not the case that it is not the case that a is not a tetahedron and c is not a tetahedron , b is not a cube and d is not a cube",0,0,0,0,0,0,0,0,0
1013,( ( \sim ( \frontOf { e } { d } ) ) \supset e \in tetrahedron ) \& ( ( \sim ( \frontOf { e } { d } ) ) \supset \large { e } ),"all these hold : \item if e is not in front of d , then e is a tetahedron \item if e is not in front of d , then e is large",0,0,0,0,0,0,0,0,0
1014,( ( \frontOf { a } { d } ) \& ( a \in tetrahedron ) ) \vee ( \sim ( a \in tetrahedron ) ),at least one of these holds : \item a is in front of d and a is a tetahedron \item a is not a tetahedron,0,0,0,0,0,0,0,0,0
1015,( ( \small { c } ) \& ( \rightOf { c } { a } ) ) \vee ( \sim ( \small { c } ) ),c is small and right of a or c is not small,0,0,0,0,0,0,0,0,0
1016,( ( \large { a } ) \& ( a \in cube ) ) \vee ( ( \sim ( a \in cube ) ) \& ( \sim ( \large { a } ) ) ),at least one of these holds : \item a is large and a is a cube \item a is not a cube and a is not large,0,0,0,0,0,0,0,0,0
1017,( ( ( b \in cube ) \vee ( d \in cube ) ) \& ( ( a \in tetrahedron ) \vee ( c \in tetrahedron ) ) ) \vee ( \sim ( ( a \in tetrahedron ) \vee ( c \in tetrahedron ) ) ),all these hold : \item b is a cube or d is a cube \item a is a tetahedron or c is a tetahedron or it is not the case that a is a tetahedron or c is a tetahedron,0,0,0,0,0,0,0,0,0
1018,( ( \large { a } ) \& ( \small { d } ) ) \vee ( ( \sim ( \small { d } ) ) \& ( \sim ( \large { a } ) ) ),at least one of these holds : \item a is large and d is small \item d is not small and a is not large,0,0,0,0,0,0,0,0,0
1019,( ( \large { a } ) \& ( \large { e } ) ) \vee ( ( \sim ( \large { e } ) ) \& ( \sim ( \large { a } ) ) ),at least one of these holds : \item a and e are large \item e is not large and a is not large,0,0,0,0,0,0,0,0,0
1020,( ( \frontOf { e } { d } ) \& ( \sim ( ( \large { e } ) \& ( e \in tetrahedron ) ) ) ) \vee ( ( \large { e } ) \& ( e \in tetrahedron ) ),at least one of these holds : \item e is in front of d and it is not the case that e is large and e is a tetahedron \item e is large and e is a tetahedron,0,0,0,0,0,0,0,0,0
1021,( ( \sim ( e \in cube ) ) \& ( ( \large { b } ) \vee ( \large { d } ) ) ) \vee ( e \in cube ),at least one of these holds : \item e is not a cube and b or d is large \item e is a cube,0,0,0,0,0,0,0,0,0
1022,( ( \sameShape { b } { d } ) \supset \sameSize { b } { d } ) \& ( ( \sim ( \sameSize { b } { d } ) ) \supset \sim ( \sameShape { b } { d } ) ),"all these hold : \item if b is the same shape as d , then b is the same size as d \item if b is not the same size as d , then b is not the same shape as d",0,0,0,0,0,0,0,0,0
1023,\sim ( ( ( \sim ( \larger { a } { c } ) ) \vee ( \sim ( \larger { e } { c } ) ) ) \vee ( \sim ( \sim ( ( \large { a } ) \vee ( \large { e } ) ) ) ) ),"it is not the case that a is not larger than c , e is not larger than c or it is not the case that it is not the case that a or e is large",0,0,0,0,0,0,0,0,0
1024,( ( \small { d } ) \& ( d \in dodec ) ) \vee ( \small { a } ),at least one of these holds : \item d is small and d is a dodecagon \item a is small,0,0,0,0,0,0,0,0,0
1025,( \sim ( ( \small { d } ) \& ( d \in dodec ) ) ) \supset \small { a },"if it is not the case that d is small and d is a dodecagon , then a is small",0,0,0,0,0,0,0,0,0
1026,( ( \small { c } ) \& ( d \in dodec ) ) \supset \sim ( ( \small { d } ) \vee ( \large { d } ) ),"if c is small and d is a dodecagon , then it is not the case that d is small or large",0,0,0,0,0,0,0,0,0
1027,( \large { f } ) \supset ( f \in dodec ) \vee ( f \in cube ),"if f is large , then f is a dodecagon or f is a cube",0,0,0,0,0,0,0,0,0
1028,( ( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) \supset \large { a } ) \vee ( ( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) \supset \large { c } ),"at least one of these holds : \item if a is a tetahedron and c is a tetahedron , then a is large \item if a is a tetahedron and c is a tetahedron , then c is large",0,0,0,0,0,0,0,0,0
1029,( \sim ( ( d \in dodec ) \& ( \small { d } ) ) ) \supset \small { a },"if it is not the case that d is a dodecagon and d is small , then a is small",0,0,0,0,0,0,0,0,0
1030,( ( d \in dodec ) \& ( \small { d } ) ) \vee ( \small { a } ),at least one of these holds : \item d is a dodecagon and d is small \item a is small,0,0,0,0,0,0,0,0,0
1031,( ( c \in tetrahedron ) \& ( a \in tetrahedron ) ) \supset ( \large { c } ) \vee ( \large { a } ),"if c is a tetahedron and a is a tetahedron , then c or a is large",0,0,0,0,0,0,0,0,0
1032,( \sameSize { d } { e } ) \& ( \sameSize { e } { d } ),d is the same size as e and e is the same size as d,0,0,0,0,0,0,0,0,0
1033,( \sameShape { d } { e } ) \& ( \sameShape { e } { d } ),d is the same shape as e and e is the same shape as d,0,0,0,0,0,0,0,0,0
1034,( \sim ( \large { c } ) ) \& ( a \in tetrahedron ),c is not large and a is a tetahedron,0,0,0,0,0,0,0,0,0
1035,( \sim ( ( \large { a } ) \vee ( \large { c } ) ) ) \supset \sim ( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ),"if it is not the case that a or c is large , then it is not the case that a is a tetahedron and c is a tetahedron",0,0,0,0,0,0,0,0,0
1036,( \sim ( ( ( \sim ( d \in cube ) ) \& ( \sim ( e \in cube ) ) ) \& ( \sim ( f \in cube ) ) ) ) \supset \sim ( \medium { c } ),"if it is not the case that d is not a cube , e is not a cube and f is not a cube , then c is not medium",0,0,0,0,0,0,0,0,0
1037,( \sim ( \larger { b } { c } ) ) \supset \sim ( \larger { c } { e } ),"if b is not larger than c , then c is not larger than e",0,0,0,0,0,0,0,0,0
1038,( a \in tetrahedron ) \supset ( a \in tetrahedron ) \& ( b \in tetrahedron ),"if a is a tetahedron , then a is a tetahedron and b is a tetahedron",0,0,0,0,0,0,0,0,0
1039,( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) \supset ( ( \large { a } ) \vee ( \large { c } ) ) \vee ( ( \large { a } ) \& ( \large { c } ) ),"if a is a tetahedron and c is a tetahedron , then a , c or a and c are large",0,0,0,0,0,0,0,0,0
1040,( \medium { c } ) \supset \sim ( ( ( e \in cube ) \vee ( d \in cube ) ) \vee ( f \in cube ) ),"if c is medium , then it is not the case that e is a cube , d is a cube or f is a cube",0,0,0,0,0,0,0,0,0
1041,( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) \supset ( \large { c } ) \vee ( \large { a } ),"if a is a tetahedron and c is a tetahedron , then c or a is large",0,0,0,0,0,0,0,0,0
1042,( \sim ( b \in tetrahedron ) ) \supset \sim ( a \in tetrahedron ),"if b is not a tetahedron , then a is not a tetahedron",0,0,0,0,0,0,0,0,0
1043,( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) \supset ( ( \large { a } ) \& ( a \in tetrahedron ) ) \vee ( ( \large { c } ) \& ( c \in tetrahedron ) ),"if a is a tetahedron and c is a tetahedron , then at least one of these holds : \item a is large and a is a tetahedron \item c is large and c is a tetahedron",0,0,0,0,0,0,0,0,0
1044,( ( \large { d } ) \vee ( \small { d } ) ) \supset \sim ( ( \small { c } ) \& ( d \in dodec ) ),"if d is large or small , then it is not the case that c is small and d is a dodecagon",0,0,0,0,0,0,0,0,0
1045,( \medium { c } ) \supset ( ( \sim ( d \in cube ) ) \& ( \sim ( f \in cube ) ) ) \& ( \sim ( e \in cube ) ),"if c is medium , then d is not a cube , f is not a cube and e is not a cube",0,0,0,0,0,0,0,0,0
1046,( \medium { c } ) \supset \sim ( ( ( d \in cube ) \vee ( f \in cube ) ) \vee ( e \in cube ) ),"if c is medium , then it is not the case that d is a cube , f is a cube or e is a cube",0,0,0,0,0,0,0,0,0
1047,( \small { a } ) \vee ( ( \small { d } ) \& ( d \in dodec ) ),at least one of these holds : \item a is small \item d is small and d is a dodecagon,0,0,0,0,0,0,0,0,0
1048,( \sim ( \sim ( ( \small { c } ) \& ( d \in dodec ) ) ) ) \supset \sim ( ( \large { d } ) \vee ( \small { d } ) ),"if it is not the case that it is not the case that c is small and d is a dodecagon , then it is not the case that d is large or small",0,0,0,0,0,0,0,0,0
1049,( ( c \in tetrahedron ) \& ( a \in tetrahedron ) ) \supset ( \large { a } ) \vee ( \large { c } ),"if c is a tetahedron and a is a tetahedron , then a or c is large",0,0,0,0,0,0,0,0,0
1050,( ( ( d \in cube ) \vee ( e \in cube ) ) \vee ( f \in cube ) ) \supset \sim ( \medium { c } ),"if d is a cube , e is a cube or f is a cube , then c is not medium",0,0,0,0,0,0,0,0,0
1051,( \medium { c } ) \supset ( ( \sim ( f \in cube ) ) \& ( \sim ( d \in cube ) ) ) \& ( \sim ( e \in cube ) ),"if c is medium , then f is not a cube , d is not a cube and e is not a cube",0,0,0,0,0,0,0,0,0
1052,( ( ( \medium { c } ) \supset \sim ( d \in cube ) ) \& ( ( \medium { c } ) \supset \sim ( e \in cube ) ) ) \& ( ( \medium { c } ) \supset \sim ( f \in cube ) ),"all these hold : \item if c is medium , then d is not a cube , if c is medium , then e is not a cube \item if c is medium , then f is not a cube",0,0,0,0,0,0,0,0,0
1053,( ( \sim ( \small { d } ) ) \vee ( \sim ( d \in dodec ) ) ) \supset \small { a },"if d is not small or d is not a dodecagon , then a is small",0,0,0,0,0,0,0,0,0
1054,( \medium { c } ) \supset ( ( \sim ( e \in cube ) ) \& ( \sim ( d \in cube ) ) ) \& ( \sim ( f \in cube ) ),"if c is medium , then e is not a cube , d is not a cube and f is not a cube",0,0,0,0,0,0,0,0,0
1055,( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) \supset ( ( a \in tetrahedron ) \& ( \large { a } ) ) \vee ( ( c \in tetrahedron ) \& ( \large { c } ) ),"if a is a tetahedron and c is a tetahedron , then at least one of these holds : \item a is a tetahedron and a is large \item c is a tetahedron and c is large",0,0,0,0,0,0,0,0,0
1056,( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) \supset \sim ( ( \sim ( \large { a } ) ) \& ( \sim ( \large { c } ) ) ),"if a is a tetahedron and c is a tetahedron , then it is not the case that a is not large and c is not large",0,0,0,0,0,0,0,0,0
1057,( ( d \in dodec ) \& ( \small { c } ) ) \supset \sim ( ( \small { d } ) \vee ( \large { d } ) ),"if d is a dodecagon and c is small , then it is not the case that d is small or large",0,0,0,0,0,0,0,0,0
1058,( \sim ( \sim ( ( ( d \in cube ) \vee ( e \in cube ) ) \vee ( f \in cube ) ) ) ) \supset \sim ( \medium { c } ),"if it is not the case that it is not the case that d is a cube , e is a cube or f is a cube , then c is not medium",0,0,0,0,0,0,0,0,0
1059,( \small { a } ) \vee ( ( d \in dodec ) \& ( \small { d } ) ),at least one of these holds : \item a is small \item d is a dodecagon and d is small,0,0,0,0,0,0,0,0,0
1060,( f \in cube ) \vee ( ( \large { f } ) \supset f \in dodec ),"at least one of these holds : \item f is a cube \item if f is large , then f is a dodecagon",0,0,0,0,0,0,0,0,0
1061,( ( \large { f } ) \supset f \in cube ) \vee ( ( \large { f } ) \supset f \in dodec ),"at least one of these holds : \item if f is large , then f is a cube \item if f is large , then f is a dodecagon",0,0,0,0,0,0,0,0,0
1062,( \sim ( \sameSize { d } { e } ) ) \supset \sameSize { d } { e },"if d is not the same size as e , then d is the same size as e",0,0,0,0,0,0,0,0,0
1063,( \sim ( \sameShape { d } { e } ) ) \supset \sameShape { d } { e },"if d is not the same shape as e , then d is the same shape as e",0,0,0,0,0,0,0,0,0
1064,\sim ( ( a \in tetrahedron ) \supset \large { c } ),"it is not the case that if a is a tetahedron , then c is large",0,0,0,0,0,0,0,0,0
1065,( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) \supset ( ( ( \large { a } ) \& ( \large { c } ) ) \vee ( \large { a } ) ) \vee ( \large { c } ),"if a is a tetahedron and c is a tetahedron , then a and c , a or c are large",0,0,0,0,0,0,0,0,0
1066,( ( \sim ( \large { a } ) ) \& ( \sim ( \large { c } ) ) ) \supset \sim ( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ),"if a is not large and c is not large , then it is not the case that a is a tetahedron and c is a tetahedron",0,0,0,0,0,0,0,0,0
1067,( ( ( d \in cube ) \vee ( f \in cube ) ) \vee ( e \in cube ) ) \supset \sim ( \medium { c } ),"if d is a cube , f is a cube or e is a cube , then c is not medium",0,0,0,0,0,0,0,0,0
1068,( \sim ( ( d \in dodec ) \& ( \small { d } ) ) ) \supset ( \small { a } ) \& ( \sim ( ( d \in dodec ) \& ( \small { d } ) ) ),"if it is not the case that d is a dodecagon and d is small , then a is small and it is not the case that d is a dodecagon and d is small",0,0,0,0,0,0,0,0,0
1069,( ( \small { d } ) \& ( d \in dodec ) ) \vee ( ( \small { a } ) \& ( \sim ( ( \small { d } ) \& ( d \in dodec ) ) ) ),at least one of these holds : \item d is small and d is a dodecagon \item a is small and it is not the case that d is small and d is a dodecagon,0,0,0,0,0,0,0,0,0
1070,( ( \sim ( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) ) \vee ( \large { a } ) ) \vee ( \large { c } ),"it is not the case that a is a tetahedron and c is a tetahedron , a is large or c is large",0,0,0,0,0,0,0,0,0
1071,( \sim ( \sim ( \small { a } ) ) ) \vee ( ( \small { d } ) \& ( d \in dodec ) ),at least one of these holds : \item it is not the case that a is not small \item d is small and d is a dodecagon,0,0,0,0,0,0,0,0,0
1072,( \larger { c } { e } ) \supset \smaller { c } { b },"if c is larger than e , then c is smaller than b",0,0,0,0,0,0,0,0,0
1073,( ( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) \& ( ( \large { a } ) \vee ( \large { c } ) ) ) \vee ( \sim ( ( a \in tetrahedron ) \& ( c \in tetrahedron ) ) ),"at least one of these holds : \item a is a tetahedron , c is a tetahedron and a or c is large \item it is not the case that a is a tetahedron and c is a tetahedron",0,0,0,0,0,0,0,0,0
1074,( ( ( ( \sim ( d \in cube ) ) \& ( \sim ( e \in cube ) ) ) \& ( \sim ( f \in cube ) ) ) \& ( \medium { c } ) ) \vee ( \sim ( \medium { c } ) ),"at least one of these holds : \item d is not a cube , e is not a cube , f is not a cube and c is medium \item c is not medium",0,0,0,0,0,0,0,0,0
1075,( ( \larger { c } { e } ) \& ( \larger { b } { c } ) ) \vee ( \sim ( \larger { c } { e } ) ),at least one of these holds : \item c is larger than e and b is larger than c \item c is not larger than e,0,0,0,0,0,0,0,0,0
1076,( ( \sim ( d \in dodec ) ) \vee ( \sim ( \small { d } ) ) ) \supset \small { a },"if d is not a dodecagon or d is not small , then a is small",0,0,0,0,0,0,0,0,0
1077,( ( f \in cube ) \vee ( f \in dodec ) ) \vee ( \sim ( \large { f } ) ),"f is a cube , f is a dodecagon or f is not large",0,0,0,0,0,0,0,0,0
